EasinID,Name,Authorship,LSID,Reference,HasImpact,IsEUConcern,IsMSConcern,IsOutermostConcern,IsPartNative,IsHorizonScanning,Status
R17821,Cryptachaea blattea,"(Urquhart, 1886)",urn:lsid:easin.jrc.ec.europa.eu:species:R17821,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17821,false,false,false,false,false,false,A
R17828,Cryptachaea veruculata,"(Urquhart, 1886)",urn:lsid:easin.jrc.ec.europa.eu:species:R17828,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17828,false,false,false,false,false,false,A
R04457,Cryptamorpha desjardinsii,"(Guérin-Méneville, 1844)",urn:lsid:easin.jrc.ec.europa.eu:species:R04457,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04457,false,false,false,false,false,false,A
R04458,Cryptinglisia lounsburyi,"Cockerell, 1900",urn:lsid:easin.jrc.ec.europa.eu:species:R04458,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04458,false,false,false,false,false,false,A
R04459,Cryptoblabes gnidiella,"(Milliere, 1867)",urn:lsid:easin.jrc.ec.europa.eu:species:R04459,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04459,false,false,false,false,true,false,A
R19319,Cryptocentrus caeruleopunctatus,"(Rüppell, 1830)",urn:lsid:easin.jrc.ec.europa.eu:species:R19319,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19319,false,false,false,false,false,false,A
R20252,Cryptocentrus steinhardti,"Goren & Stern, 2021",urn:lsid:easin.jrc.ec.europa.eu:species:R20252,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R20252,false,false,false,false,false,false,C
R04460,Cryptocephalus sulphureus,"Olivier, 1808",urn:lsid:easin.jrc.ec.europa.eu:species:R04460,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04460,false,false,false,false,true,false,A
R04461,Cryptocline taxicola,(Allesch.) Petr.,urn:lsid:easin.jrc.ec.europa.eu:species:R04461,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04461,false,false,false,false,false,false,C
R04462,Cryptococcus fagisuga,"Lindinger, 1936",urn:lsid:easin.jrc.ec.europa.eu:species:R04462,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04462,true,false,false,false,false,false,A
R04463,Cryptocoryne crispatula,Engl.,urn:lsid:easin.jrc.ec.europa.eu:species:R04463,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04463,false,false,false,false,false,false,A
R04465,Cryptocoryne wendtii,de Wit,urn:lsid:easin.jrc.ec.europa.eu:species:R04465,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04465,false,false,false,false,false,false,A
R04466,Cryptodiaporthe aesculi,"(Fuckel) Petr., 1921",urn:lsid:easin.jrc.ec.europa.eu:species:R04466,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04466,false,false,false,false,false,false,C
R04468,Cryptodiaporthe robergeana,"(Desm.) Wehm., 1933",urn:lsid:easin.jrc.ec.europa.eu:species:R04468,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04468,false,false,false,false,false,false,C
R04469,Cryptolaemus montrouzieri,"Mulsant, 1853",urn:lsid:easin.jrc.ec.europa.eu:species:R04469,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04469,false,false,false,false,false,false,A
R04470,Cryptolestes capensis,"(Waltl, 1834)",urn:lsid:easin.jrc.ec.europa.eu:species:R04470,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04470,false,false,false,false,true,false,A
R04471,Cryptolestes corticinus,"(Erichson, 1846)",urn:lsid:easin.jrc.ec.europa.eu:species:R04471,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04471,false,false,false,false,true,false,A
R04472,Cryptolestes duplicatus,"(Waltl, 1839)",urn:lsid:easin.jrc.ec.europa.eu:species:R04472,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04472,false,false,false,false,false,false,C
R04473,Cryptolestes ferrugineus,"(Stephens, 1831)",urn:lsid:easin.jrc.ec.europa.eu:species:R04473,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04473,false,false,false,false,false,false,C
R04474,Cryptolestes fractipennis,"(Motschulsky, 1845)",urn:lsid:easin.jrc.ec.europa.eu:species:R04474,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04474,false,false,false,false,true,false,A
R04475,Cryptolestes pusilloides,"(Steel & Howe, 1952)",urn:lsid:easin.jrc.ec.europa.eu:species:R04475,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04475,false,false,false,false,false,false,C
R04476,Cryptolestes pusillus,"(Schönherr, 1817)",urn:lsid:easin.jrc.ec.europa.eu:species:R04476,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04476,false,false,false,false,false,false,A
R04477,Cryptolestes spartii,"(Curtis, 1834)",urn:lsid:easin.jrc.ec.europa.eu:species:R04477,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04477,false,false,false,false,false,false,C
R04478,Cryptolestes turcicus,"(Grouvelle, 1876)",urn:lsid:easin.jrc.ec.europa.eu:species:R04478,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04478,false,false,false,false,false,false,C
R04479,Cryptomeria japonica,(Thunb. ex L.f.) D.Don,urn:lsid:easin.jrc.ec.europa.eu:species:R04479,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04479,false,false,false,false,false,false,A
R04480,Cryptonemia hibernica,"Guiry & L.M.Irvine, 1974",urn:lsid:easin.jrc.ec.europa.eu:species:R04480,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04480,false,false,false,false,false,false,A
R04481,Cryptophagus acutangulus,"Gyllenhal, 1827",urn:lsid:easin.jrc.ec.europa.eu:species:R04481,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04481,false,false,false,false,false,false,C
R04482,Cryptophagus affinis,"Sturm, 1845",urn:lsid:easin.jrc.ec.europa.eu:species:R04482,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04482,false,false,false,false,false,false,C
R04483,Cryptophagus cellaris,"(Scopoli, 1763)",urn:lsid:easin.jrc.ec.europa.eu:species:R04483,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04483,false,false,false,false,false,false,C
R04484,Cryptophagus dentatus,"(Herbst, 1793)",urn:lsid:easin.jrc.ec.europa.eu:species:R04484,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04484,false,false,false,false,true,false,A
R04485,Cryptophagus distinguendus,"Sturm, 1845",urn:lsid:easin.jrc.ec.europa.eu:species:R04485,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04485,false,false,false,false,true,false,A
R04486,Cryptophagus fallax,"Balfour-Browne, 1953",urn:lsid:easin.jrc.ec.europa.eu:species:R04486,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04486,false,false,false,false,false,false,C
R04487,Cryptophagus pilosus,"Gyllenhal, 1827",urn:lsid:easin.jrc.ec.europa.eu:species:R04487,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04487,false,false,false,false,false,false,C
R04488,Cryptophagus saginatus,"Sturm, 1845",urn:lsid:easin.jrc.ec.europa.eu:species:R04488,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04488,false,false,false,false,true,false,A
R04489,Cryptophagus scanicus,"(Linnaeus, 1758)",urn:lsid:easin.jrc.ec.europa.eu:species:R04489,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04489,false,false,false,false,true,false,A
R04490,Cryptophagus schmidti,"Sturm, 1845",urn:lsid:easin.jrc.ec.europa.eu:species:R04490,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04490,false,false,false,false,true,false,A
R04491,Cryptophagus subfumatus,"Kraatz, 1856",urn:lsid:easin.jrc.ec.europa.eu:species:R04491,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04491,false,false,false,false,false,false,C
R04492,Cryptophilus integer,"(Heer, 1841)",urn:lsid:easin.jrc.ec.europa.eu:species:R04492,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04492,false,false,false,false,false,false,C
R04493,Cryptophilus obliteratus,"Reitter, 1878",urn:lsid:easin.jrc.ec.europa.eu:species:R04493,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04493,false,false,false,false,false,false,A
R04494,Cryptophlebia leucotreta,"Meyrick, 1913",urn:lsid:easin.jrc.ec.europa.eu:species:R04494,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04494,false,false,false,false,false,false,A
R04495,Cryptopleurum subtile,"Sharp, 1884",urn:lsid:easin.jrc.ec.europa.eu:species:R04495,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04495,false,false,false,false,false,false,A
R04496,Cryptops anomalans,"Newport, 1844",urn:lsid:easin.jrc.ec.europa.eu:species:R04496,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04496,false,false,false,false,true,false,C
R17677,Cryptops doriae,"Pocock, 1891",urn:lsid:easin.jrc.ec.europa.eu:species:R17677,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17677,false,false,false,false,false,false,A
R04497,Cryptops parisi,"Brolemann, 1920",urn:lsid:easin.jrc.ec.europa.eu:species:R04497,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04497,false,false,false,false,true,false,A
R04498,Cryptopygus thermophilus,"(Axelson, 1900)",urn:lsid:easin.jrc.ec.europa.eu:species:R04498,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04498,false,false,false,false,false,false,C
R19091,Cryptorchestia cavimana,"(Heller, 1865)",urn:lsid:easin.jrc.ec.europa.eu:species:R19091,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19091,false,false,false,false,true,false,A
R04499,Cryptosoma cristatum,"Brullé, 1837",urn:lsid:easin.jrc.ec.europa.eu:species:R04499,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04499,false,false,false,false,false,false,A
R04500,Cryptosporella platanigera,(Berk. & Broome) Sacc.,urn:lsid:easin.jrc.ec.europa.eu:species:R04500,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04500,false,false,false,false,false,false,C
R04501,Cryptosporella viticola,Shear,urn:lsid:easin.jrc.ec.europa.eu:species:R04501,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04501,false,false,false,false,false,false,C
R04502,Cryptostegia grandiflora,Roxb. ex R.Br.,urn:lsid:easin.jrc.ec.europa.eu:species:R04502,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04502,true,false,false,false,false,true,
R04503,Cryptostroma corticale,(Ellis & Everh.) P.H.Greg. & S.Waller,urn:lsid:easin.jrc.ec.europa.eu:species:R04503,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04503,false,false,false,false,false,false,A
R04504,Cryptotaenia canadensis,(L.) DC.,urn:lsid:easin.jrc.ec.europa.eu:species:R04504,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04504,false,false,false,false,false,false,A
R04505,Cryptotermes brevis,"(Walker, 1853)",urn:lsid:easin.jrc.ec.europa.eu:species:R04505,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04505,true,false,false,true,false,false,A
R04506,Cryptothrips nigripes,"(Reuter, 1880)",urn:lsid:easin.jrc.ec.europa.eu:species:R04506,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04506,false,false,false,false,true,false,A
R04507,Crypturaphis grassii,"Silvestri, 1935",urn:lsid:easin.jrc.ec.europa.eu:species:R04507,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04507,false,false,false,false,true,false,A
R04508,Crypturgus cinereus,"(Herbst & J.F.W., 1793)",urn:lsid:easin.jrc.ec.europa.eu:species:R04508,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04508,false,false,false,false,true,false,A
R04509,Crypturgus subcribrosus,Eggers,urn:lsid:easin.jrc.ec.europa.eu:species:R04509,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04509,false,false,false,false,true,false,A
R16998,Cryptus luctuosus,"Cresson, 1864",urn:lsid:easin.jrc.ec.europa.eu:species:R16998,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R16998,false,false,false,false,false,false,A
R04510,Ctenarytaina eucalypti,"(Maskell, 1890)",urn:lsid:easin.jrc.ec.europa.eu:species:R04510,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04510,true,false,false,false,false,false,A
R16999,Ctenarytaina peregrina,"Hodkinson, 2007",urn:lsid:easin.jrc.ec.europa.eu:species:R16999,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R16999,false,false,false,false,false,false,A
R04511,Ctenarytaina spatulata,"Taylor, 1997",urn:lsid:easin.jrc.ec.europa.eu:species:R04511,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04511,false,false,false,false,false,false,A
R17000,Cteniscus dorsalis,"Cresson, 1864",urn:lsid:easin.jrc.ec.europa.eu:species:R17000,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17000,false,false,false,false,false,false,A
R04512,Ctenocephalides canis,"(Curtis, 1826)",urn:lsid:easin.jrc.ec.europa.eu:species:R04512,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04512,false,false,false,false,false,false,C
R04514,Ctenocephalides felis subsp. felis,(Bouché),urn:lsid:easin.jrc.ec.europa.eu:species:R04514,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04514,false,false,false,false,false,false,C
R20279,Ctenogobios boleosoma,"Jordan & Gilbert, 1882",urn:lsid:easin.jrc.ec.europa.eu:species:R20279,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R20279,false,false,false,false,false,false,A
R19541,Ctenolepisma calva,"(Ritter, 1910) ",urn:lsid:easin.jrc.ec.europa.eu:species:R19541,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19541,false,false,false,false,false,false,A
R18041,Ctenolepisma lineata,"(Fabricius, 1775)",urn:lsid:easin.jrc.ec.europa.eu:species:R18041,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R18041,false,false,false,false,true,false,A
R04516,Ctenolepisma longicaudata,"Escherich, 1905",urn:lsid:easin.jrc.ec.europa.eu:species:R04516,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04516,false,false,false,false,false,false,C
R04517,Ctenopharyngodon idella,"(Valenciennes, 1844)",urn:lsid:easin.jrc.ec.europa.eu:species:R04517,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04517,true,false,false,true,false,false,A
R04518,Ctenoplusia limbirena,"(Guenee, 1852)",urn:lsid:easin.jrc.ec.europa.eu:species:R04518,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04518,false,false,false,false,true,false,A
R04520,Ctenosaura similis,"(Gray, 1831)",urn:lsid:easin.jrc.ec.europa.eu:species:R04520,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04520,false,false,false,false,false,false,Q
R04521,Ctenoscia minima,"(Dollfus, 1892)",urn:lsid:easin.jrc.ec.europa.eu:species:R04521,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04521,false,false,false,false,true,false,A
R19569,Ctenosciara alexanderkoenigi,"Heller & Rulik, 2016",urn:lsid:easin.jrc.ec.europa.eu:species:R19569,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R19569,false,false,false,false,false,false,Q
R04522,Ctenosciara hyalipennis,"(Meigen, 1804)",urn:lsid:easin.jrc.ec.europa.eu:species:R04522,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04522,false,false,false,false,true,false,A
R17547,Cuapetes calmani,"(Tattersall, 1921)",urn:lsid:easin.jrc.ec.europa.eu:species:R17547,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17547,false,false,false,false,false,false,A
R04524,Cuclotogaster heterographa,"(Nitzsch, 1866) ",urn:lsid:easin.jrc.ec.europa.eu:species:R04524,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04524,false,false,false,false,false,false,A
R04528,Cucumber vein yellowing virus,,urn:lsid:easin.jrc.ec.europa.eu:species:R04528,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04528,false,false,false,false,false,false,A
R04529,Cucumis melo,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R04529,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04529,false,false,false,false,false,false,A
R04531,Cucumis metuliferus,E.Mey. ex Naudin,urn:lsid:easin.jrc.ec.europa.eu:species:R04531,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04531,false,false,false,false,false,false,A
R04532,Cucumis myriocarpus,Naudin,urn:lsid:easin.jrc.ec.europa.eu:species:R04532,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04532,false,false,false,false,false,false,A
R04535,Cucumis sativus,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R04535,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04535,false,false,false,false,false,false,A
R04536,Cucumispora dikerogammari,"(Ovcharenko & Kurandina) Ovcharenko, K.Bacela, T.Wilkinson, J.E.Ironside, T.Rigaud & R.A.Wattie",urn:lsid:easin.jrc.ec.europa.eu:species:R04536,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04536,false,false,false,false,false,false,A
R04538,Cucurbita ficifolia,Bouché,urn:lsid:easin.jrc.ec.europa.eu:species:R04538,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04538,false,false,false,false,false,false,A
R04539,Cucurbita foetidissima,Kunth,urn:lsid:easin.jrc.ec.europa.eu:species:R04539,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04539,false,false,false,false,false,false,A
R04540,Cucurbita maxima,Duchesne,urn:lsid:easin.jrc.ec.europa.eu:species:R04540,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04540,false,false,false,false,false,false,A
R04541,Cucurbita moschata,Duchesne,urn:lsid:easin.jrc.ec.europa.eu:species:R04541,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04541,false,false,false,false,false,false,A
R04542,Cucurbita pepo,L.,urn:lsid:easin.jrc.ec.europa.eu:species:R04542,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04542,false,false,false,false,false,false,A
R04544,Cucurbita pepo subsp. ovifera,(L.) D.S.Decker,urn:lsid:easin.jrc.ec.europa.eu:species:R04544,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04544,false,false,false,false,false,false,A
R04545,Cucurbitaria laburni,(Pers.) Ces. & DeNotaris,urn:lsid:easin.jrc.ec.europa.eu:species:R04545,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04545,false,false,false,false,false,false,C
R04546,Cucurbitaria piceae,Borthw.,urn:lsid:easin.jrc.ec.europa.eu:species:R04546,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04546,false,false,false,false,true,false,C
R04547,Cucurbitula cymbium,"(Spengler, 1783)",urn:lsid:easin.jrc.ec.europa.eu:species:R04547,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04547,false,false,false,false,false,false,A
R04548,Culaea inconstans,"(Kirtland, 1840)",urn:lsid:easin.jrc.ec.europa.eu:species:R04548,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04548,false,false,false,false,false,false,A
R04549,Culex deserticola,"Kirkpatrick, 1924",urn:lsid:easin.jrc.ec.europa.eu:species:R04549,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04549,false,false,false,false,false,false,A
R04550,Culex pipiens,"Linnaeus, 1758",urn:lsid:easin.jrc.ec.europa.eu:species:R04550,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04550,false,false,false,false,true,false,A
R17001,Culex territans,"Walker, 1856",urn:lsid:easin.jrc.ec.europa.eu:species:R17001,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R17001,false,false,false,false,true,false,A
R04552,Culex tritaeniorhynchus,"Giles, 1901",urn:lsid:easin.jrc.ec.europa.eu:species:R04552,https://easin.jrc.ec.europa.eu/spexplorer/species/factsheet/R04552,false,false,false,false,false,false,A
